id,annotations,tweets
744906927407149056,"[1420, 1424]",I think i lost da one i love 💕😭dis shit hurt 😩
742443792431620097,[1420],#CallMeSeb SEBASTIAN PLEASE CALL ME IT WOULD MEAN THE WORLD TO ME PLEASE I LOVE YOU SO MUCH @sebtsb 😩 x117
743341626395791360,[1420],Who can fix my screen? 😩
744945759091494912,[1420],I been tryna get him to move for a while now lmao 😩
743238987188338688,[1420],I be feeling like I'm in the twlight zone 😩
744210536326365184,[1420],Finally getting my nails and feet done 😩
744147079589670916,[1420],@santiagolara80 my parents are goals 😩
743321768509607936,[1420],I just want that old thang back 😩
742574898309124096,[1420],Thought this was Howard for a sec 😩 https://t.co/HN7qJXozcS
743147287170453504,[1420],"only 40% of highschool students pass the test I took &amp; not only did I pass it, I got a high ass score on it 😩 I'm so proud of myself rn"
744627578829340672,[1420],Everyones spoiling OITNB im so annoyed 😩
744779861525311488,[1420],@_dawnyuhh having that weird feeling again 😩 Im about to go crazy!!!
742784163099512832,[1420],My baby 😩 https://t.co/ClrIMvKrAl
743170435232202752,[1420],I know she's fragile 😩 https://t.co/53T2f5usy1
741770891726454784,[1420],It was tough not to buy more 😩  https://t.co/ohgyknUu8H
742598574605733888,"[763, 1392, 1420, 1424]",My edges about to be laid to the gods tomorrow 😍😩👐🏽 Do not fuck with me . 😭
743274411357278208,[1420],"@settledownjay I miss you, I miss The 1975 &amp; I miss that whole entire day fuck 😩"
747056112944427008,[1420],RT @therealtyyai_: Greys Anatomy be having me cry real life tears 😩
743170643026313216,[1420],What is the best eye liner to get for someone who can't do their eye liner??? SOS 😩 #makeup #tips #mua #brands #help #please #eyeliner
743969104332230656,[1420],My baby is so grown. 😩
748215926869286912,"[1420, 1424, 1620]",This Boy Talm Bout He Miss Me 😩😭 Boyy We On Even Talk Tf I Just Be Giving You Nice Conversation Tf 💀 So What You Missing 🤔
742931896586371072,[1420],OMGGG finally the video! 😩😩 https://t.co/X3e0DnJXHd
743275906215481344,"[1420, 1424]",😩😭😭 I don't know who we thought we was trying to fight a group of hood niggas  https://t.co/SPpJ8gErAS
744220991392522240,[1420],Making homemade jalapeño poppers 😩 #ILoveSpicyFood
741445674718363648,[1420],Guess I'm Makn fish &amp; grits for breakfast cuz I'm not cooking it tonight 😩
743963523185729536,[1420],Just realized I was here thinking season 3 was coming out when really season 4 came out. Binged watched them one too many times 😩
743300154501922817,"[1420, 1424]","Kiss it kiss it better baby 😭💕, stop it I'm not ready to cry yet 😩😩 , &amp; I can't guarantee you that 😉 https://t.co/FEpYT5Z3zO"
742915959363653632,"[1138, 1392, 1420]",Can we take the time to bless these wonderful looking men? 😩😍💯💦👅 https://t.co/tvjpvJtHVS
743144109720821760,[1420],2am and i want nothing but a tattoo.. i wonder when the fuck will i get my first one 😩
747485290978148352,"[1420, 1424]","@julia_milkovich i agree on the first part. I do love pain. 😩 and idk , i agree Harry wouldn't have let him but ughh idk 😭"
744740971330437122,[1420],@Belizacuddles Bitch a tear Came to my eye and I had to will myself to not shed it 😩
741763459994378241,[1420],So excited. I can tell by the belly 😩
747749324700946432,[1420],Probably just blew him waking him up this early 😬. But I had to hear his voice 😩
744910240240517125,[1420],@makeyouchuckle haha so u just drop big names cause they have made the most passes doesnt mean they have been the best 😩 walker takin piss
743647048876982278,[1420],RT @Lah__Sammy: a dad turns his sons imagination into visuals 😩 https://t.co/2ZiunGQQlR
748047024625491969,[1420],@chink4u__ tmp then bro 😩
747854814357360640,[1420],My emotions are everywhere 😩
747289144599019524,"[1420, 1424]",I'd do anything to see my baby Meech 😭...but I'm only 16 😩 https://t.co/M0uz5r4Z9O
744043688163172352,[1420],I always decide I want froyo at 10:45 at night when it closes in 15 minutes 😩
747725147893792773,"[1392, 1420]","RT @arniee__: Ahn ahn daddy the daddy.
 See the last one. 
Peng ting. 
Chief Sanmi
😍😍😍
Plix come and marry me 😩 https://t.co/sjfFtHb0i8"
743655361756831745,[1420],@babyysamm thank you me too! This week by far has been tough. Working 2 jobs and having him at home sick 😩
743968984551219205,[1420],dinah has never liked one of my tweets or tweeted me 😩
741765165230723073,[1420],Mannnnnnn where is 11 😩
743502745987088384,[1420],I'm long overdue 😩 https://t.co/0148miEotQ
742624689764212736,[1420],RT @rahaf_rifa: FINALLY some news about #Ittefaq remake 😌 but I so wish  #RedChilliesEnt was the only producer of this flim 🌚😩🙊
747802537814679553,[1420],"RT @lifeofsins_: Air this the truth 😩 ""Friends"" act like they don't even know what support is  https://t.co/I3P6QZC2St"
744742737748983808,[1420],"@ImTheBombDotCom you gonna restock the ""spent all my time on my makeup"" hat?! 😩 I want. It was already sold out when I saw u post"
742572503831175168,[1420],About to hit up Nancy because i been craving brownies for the longest 😩 @nancy_mascote
743684493928607745,[1420],I have to cancel my hair appt 😩 I need to wear my real hair for a while ...
741640423299485697,[1420],i cant stop smiling its so embarrassing 😩
747518069937864704,[1420],Need someone to see the BFG with 😩
742221429375008768,[1420],I be seeing some of y'all tweeting straight dogging women like damn who hurt you? 😩
744228349199908864,[1420],Seeing people's snapchats of them in Zante is making me so jealous 😩
746932243235471361,[1420],I wanted some 😩 https://t.co/pOBnMwKhTi
742596634815696896,"[1392, 1420]",I want a baby sister 😩🎀💗 so I can spoil her 😍
742092975136612352,[1420],It's official! I don't want to go to work tonight in this weather! 😩
744221524828299264,[1420],And it's so comfortable 😩
741633311395708928,[1420],"@lianna9999 do it , I'm skint need them money 😩"
743501892878114817,[1420],Man i'm one broke bitch 😩
748058390606249984,[1420],👻 snap me : bbbbbrandy4 I'm so bored 😩
744741456439476224,[1420],Graveyard shift kicking my ass 😩
743270729270067200,[1420],@khloekardashian @lexxkardashian this shoot has got to be my favorite of hers. It's so raw and beautiful 😩
742441127144493056,[1420],Gutted I didn't go no after party's 😩
743275518376742914,[1420],Wow. I'm disgusted at myself 😩 https://t.co/A4i6nt86Ud
744534311727173632,"[1420, 1424]",RT @_nakeya: When we realized who dark we are already 😩😭 . 🌰 https://t.co/isieSHlYmC
748049604101414912,[1420],I should be in shorts and t-shirt now not wearing 3 layers and a rain jacket 😩 come on summer!
743026971769180160,[1420],Tired and hungry 😩
742358598538407936,[1420],I was to lit lastnight 😩
746266609166098433,"[763, 1392, 1420]",RT @raybannnsss: I bet it ain't nothing like having a man that loves you and only you! 😍 I can't wait til God send me mine. 😩🙌🏽
743240813098893312,[1420],I don't know where I would go though plus my Hubby is a mamas boy so I kno he gone feel some type of about leaving his mom 😩
743651950692990976,[1420],Ready to be done with this. 😩
747030067398615040,[1420],Lonely.. 😩
743643990709280772,[1420],79 - 86 RT @IamClaro: Score? 😩
747578100083417090,[1420],@the_jock_nerd I'm trying not to eat out today 😩
742100798985895937,[1420],Exam tomorrow! 😩
746792552011964416,[1420],RT @5hbjefe_: @yfncron what happened to him bro? 😩
742473887238213637,[1420],Savage Life 5 riding 😩
747058875581480960,[1420],@savannahrae1122 yeah I feel you 😩
746735141150547968,[1420],RT @PINKlipD_VIXEN: Teach me! 😩 https://t.co/YhF6dZ1fja
741378988627611648,[1420],Having @TinieTempah on snapchat is depressing me right now! #Ushuaiaibiza take me back! 😩
743327619588886528,[1420],Tomorrow is the last day I have to wake up early 😩
746735497666428928,[1420],I wish I can go back to bed 😩
747482916851224576,[1420],Can somebody wand curl my hair 😩
742143160529223680,[1420],@acu_kid me too 😩
748050362544824320,[1420],Man I need to go to bed 😩
744736283457576960,[1420],"@builds_io I can't get my phone to download udid, it says download on next page but the page never opens. Help! 😩"
742456831847452672,[1420],hell yeah 😩 https://t.co/ePgnEidZSp
744627179745648640,[1420],Somebody help me take my hair down 😩
743162353508835328,[1420],"@tsianak my mum asked me ""why?"" 😩"
746931578635354112,[1420],@SmashleeStone I just want my hoodie 😩
742588353439240193,[1420],Somebody bring me wing express tomorrow 😩
744116673536471040,[1420],Where the Salvadorian females at there genes is blessed 😩
748611460368998400,[1420],My jam. 😩 https://t.co/vGh3k6AtEp
744144402214445056,[1420],I need to go to the doctors 😩 ASAP !!!
747516791031619584,[1420],@chelstakmac come back to me! 😩
747671609478090752,[1420],"this girl from my school is posting nasty shit on my ig feed i wanna comment ""shut your ugly ass up"" so bad 😩"
744740625493393408,[1420],Why young 😩
743629602476679172,[1420],"She he leave I say ""damn I fucking miss him"" 😩"
743499826331951105,[1420],@charliesuh this doesn't make sense. It shouldn't be hotter in California than Texas 😩
742327609867046912,[1420],@dreeyuhh in jersey. Tryna move to Greensboro. It's taking too long. 😩
747445438085742596,[1420],desperately need a dunkin date with @Lexibroooke 😩
744670202952986624,[1420],BBQ Sundays are what I live for 😩
744745141328556033,"[1420, 1447]",tonight is the struggle 😩 i cant wait till thursday 🙄
744281640655007744,[1420],"Craving beans and plantain, I don't even like beans 😩"
743617019510198272,[1420],I hate being sick yoo 😩
741812427122192384,"[763, 1392, 1420]",yes please with a 🍒 on top . 😩😍😍😍💦🙌🏽 https://t.co/Wyu4fqjE5p
743380372746997761,[1420],What is wrong with me??😩 I shouldn't be feeling like this 😔
742573226719621120,[1420],"No fr, somebody ft me 😩"
747467169668141057,"[1389, 1420]",@therealgokwan I need this in my life again 💜💜 can I be your first volunteer? Lol 👠👗💄😊 not enuf fashion on TV since Off The Rails ended 😩 xx
746791150149861376,[1420],My uber driver is lost or something.  😩
748137084058214400,[1420],😩 funny https://t.co/v3EZOotMdO
743169207962042368,[1420],He irritates my fucking soul I swear 😩
744046641808826368,[1420],😩 lol I'm done https://t.co/zsj3kxfMFc
744660293318381568,[1420],agreed😩🔥 https://t.co/F7pKQlvtav
741993979382730752,"[186, 1420]","@Lil_FlirtYW Goodmorning shad👼🏾, I miss you so much man 💔 I wish I could just hear your voice one more time...😩 I love you man ❤."
744452251108917248,[1420],Clearly should be in the office drunk twerking right now 😩
742784687366635520,[1420],Ik fr I'm bout to take a nap real quick but customers keep coming in 😩 https://t.co/YK2STd1LGj
741707197390938112,[1420],RT @_nique9: #spelman21 💙😩 its facts I'm going to get to spelman and I'm doing whatever it takes to get there ‼️ watch me work ☺️
744262310588358657,"[1420, 1424, 1447]",@Glooo_bell I remember a couple weeks ago it was fuck bitches &amp; get money 😭 now look at us 🙄 actually falling for mfs😩
743274025393225728,[1420],Same 😩 https://t.co/EieDYdw7CM
742878674853203968,[1420],wishing I was here w/ no regents or stress😅😩 https://t.co/ECtYmrRaRV
748057506883178497,[1420],RT @teeweston: I miss you too 😩 https://t.co/wyJ2bchxg6
746584532929773568,"[1138, 1392, 1420]",RT @justlovekayla: I ALWAYS RT this when it comes on my TL bc 😩😍💯 this how I'm trying to be  https://t.co/ufY4RJRb0q
741382662938492929,[1420],I can't believe @Chelsey_foster is getting married today. We were just third graders like last week 😩 #juttindowntheaisle
743142421245136897,[1420],Keep seeing #OGology coming soon! But not soon enough 😩 #impatientlywaiting @triggertreach @TRICKTRICKGS @BumpyKnuckles
742590984999948289,[1420],Remember having a huge crush on Lil Wayne when I was 14&amp; he had a concert on my birthday but I couldn't cause I was too young 😩
741792848400388096,[1420],Awww omg😩😩😩 https://t.co/wGNSTultI3
742477100574232576,[1420],Watching some documentary about Fred and rose west means I'm gonna have some weird dreams tonight 😩
747097149536624641,[1420],RT @j_ahmira: Where's viv 😩 ?
746782776901271552,[1420],@Ayeeeyazz yess bitch it sound good I know 😩
742142924247465984,[1420],I just learned this ! 😩 https://t.co/cNVHlHwNIO
746533172838445057,"[1420, 1424]",i got one small strand of hair that's blonde and the rest is faded red 😩 that test out got me realizing how different i'm gonna look 😭
742330693154312196,[1420],Literally I just want to go home. I hate hospitals so much. 😩
743473681536520192,[1420],RT @615Exclusive: I lose em too fast I'm scared to count my niggas. 😩
743414388711899136,"[1381, 1420]",RT @ShannonHeilman: LMAO yes😂 I miss you😩 https://t.co/WKg9beO2K7
742574432535859202,[1420],I'm having such a hard time putting lotion on my tat. Can't reach it 😩
746734545618112512,[1420],i have no idea 😩
741048075150622720,"[1420, 1447]",I have the beast of all spots right now 😩 kmn 🙄🔫
748406712957296640,"[763, 1420]",I have baby fever 😩👶🏽 https://t.co/GxR6pnQuDb
743971581127430144,[1420],Bitches Good For Sneak Dissin On Twitter 😩
748571914461921281,[1420],RT @Angelized_: Nah I just want them to leave me alone 😩 https://t.co/e2kBi41oVb
742025124971352064,[1420],@NoraliyaEzaty yes hon. Is2g it feels like someone stabbed me with a knife for a gazillion times 😩
747442241283760128,[1420],RT @_IForgotToCare_: It's so many of them. 😩 https://t.co/CkgPUjgA1R
744671830934437888,[1420],Baby U A Drug Baby U A Drug 😩
746814339777175552,[1420],"Yall hoes got all the time on Yall hands to tweet about me , but no worries 😁 😩 #Kierra"
744467159586209793,[1420],I'm really excited! 💜 @5SOS  can't wait! 😩 https://t.co/AHVdMI6gzi
743339477511208961,[1420],@blairgold_ u might as well not even go to bed damn near 😩😩 just get a energy drink and sleep in the car 😩
741631233508048897,[1420],I'm finna gts I been up all morning 😩
744152436059807744,[1420],@MOSES_MONTANA LMFAOOOO I wish I can do that at my job 😩
747671954648334336,[1420],Dude I miss you ! We had fun in AVID until you abandoned all of us 😩 you were hilarious
747855326381113345,[1420],Still my favorite tweet Rosa 😩 I miss you  https://t.co/cDOkhKeW8c
747852097102589952,[1420],@Liceaa__ Always watching Reck It Ralph 😩
747487381029330944,[1420],Conte's going to sort Chelsea right out isn't he? 😩
742478307480981508,[1420],"I feel you, the struggle is SO real not being able to see wife 😩 https://t.co/O9LPD8xRkX"
743241458493362177,[1420],@AZGrobie stinking migraine still 😩 any developments in your trial? X
747479831151968256,"[1381, 1420]",Okay 😂😩 https://t.co/DmYJ8upBjQ
747855733455228928,[1420],RT @pee_melissa: As expected 😩 https://t.co/I08v3lUQOt
743628672402259969,[1420],Sames 😩 https://t.co/vgsRjYoViY
742022633026387969,[1420],I was cute yesterday I didn't take no pictures 😩
746927485019893760,[1420],RT @ShortyMacShort_: All I'm waiting on is Fuller House Season 2! 😩
744223736912445441,[1420],I hate this world sometimes 😩 https://t.co/Pig1ttr8IG
743274794477588480,"[1381, 1420]",One Day The Bum That Be On 17th By Dorsey W/ The Dreads 😩 She Asked Bowlegg For $5 Bowlegg Said No She Cussed Bowlegg Ass Out 😂😂
742586994962796544,[1420],Want another tattoo 😩
747671083034288128,[1420],@CarlyRowena could certainly do with some! 😩
742961926079172608,"[763, 1420]",When all he do is tell you how pretty you are😻 &amp; how much he miss you 💘😩🙌🏽  geeesh 😁
742871170891014145,[1420],grocerys made 😩 now I can go home an munch out
744902120558702593,[1420],@wwoodwardmusic @LauraAston1993 haven't even got front row left 😩 id travel 3 hours 💔
748375155450200065,[1420],My alarm did not go off 😩
747965708416466945,[1420],Hey Twitter 😩
742777395434905601,"[1392, 1420]",RT @myrxsee: @lori_daniel 😍 can't wait till I get mines done 😩
743628461542084608,[1420],@_Shooooon_ you thought I was bullshittn about brandy daughter 😩
743647775527604224,[1420],@___pulchritude 😩 whenever I get back we gotta do something
747106879625584642,[1420],all my muscles ache 😩
744630663047974912,[1420],You ah goddess doe 😩 https://t.co/NlSq6UwoTZ
744963063539994625,[1420],Third day in a row with a serious headache 😩
747509790876794880,[1420],Only England 😩
743302861929353219,[1420],@joanneprada is my favorite 😩
742025838980440065,[1420],@TrumpEmpire @saramohsin14 @AsiaGamerGirl @jurZeegurrrl Yeah but I don't see many colored Christians killing gays 😩
744782723009511424,[1420],In need of a spa day. 😩
744042804825980928,[1420],😇💆🏼- I miss you in class now 😩
744625880559824896,[1420],😩 I wish that was me bruh
742783666007486466,[1420],Been at t-mobile for so long 😩
741903837972201473,[1420],"I've only had smoothies for the passes 2 days &amp; im starving 😩 I need food! These braces will be the end of me, can't wait to have them off."
743306767870763008,[1420],@KingaustinX I need a Denny in my life 😩 you know without the whole dying part tho.
746301795488702465,[1420],I don't have time to get Dunkin Donuts and it's killing me 😩
747481370868486144,[1420],Work 1:30-10:15 today. 😩
748021743890108417,"[1381, 1420, 1424]",RT @juliemao_: stop 😩😂😭 https://t.co/j7Qu4noeqb
746736876992737280,[1420],Hangovers and other ppl don't mix at all 😩
747511523610877954,[1420],Thought about putting a tenner on Iceland good price 😩
742143471683670017,[1420],I am a cake 😩
741323641091174402,[1420],This Bird is driving me bat sh*t crazy. 😩
747062747943231490,[1420],Lawd I was so gone last night 😩
742729934129356801,[1420],It's my day off what am I doing awake 😩
743535255529787392,[1420],It's Hooot Outside 😩
748049614692057088,[1420],@alexa_lopez_911 same 😩
743147753228935172,[1420],' i hate being sober i think toooo much 😩
742447746498625536,[1420],@pippppers I'll phone you later babe 😩
742483336753500160,[1420],She so pretty 😩 https://t.co/E1BOgYuOHi
743653104491499523,[1420],RT @_xxkc: Never a dull moment on my TL. There is constant stories being up and Minjas everywhere defending our girl 😩
748343326085160960,[1420],😩 this man is hilarious yet so on point 👌🏻 https://t.co/eYhT47GgKJ
744303956290076672,[1420],Was at the hospital looking like a damn fool earlier for my brother and Bestfriend 😩
747102907586142208,[1420],Gotta figure out what Ima do to my hair this summer cuz my hair and this heat don't mix! 😩
