id,annotations,tweets
746284519456706560,[1446],"Never knew i had so many friends that were politicians, most of which are talking out of their arse, stfu 🙃"
747868773663662080,[1446],I lowkey never take pictures except for snap.. &amp; I never save those so basically I have no pictures 🙃 hints why I always post the same ones.
746662837486034944,[1446],RT @swanjxnes: if s6 is going to be like s1 can we start with a wedding? 🙃 https://t.co/mukkZIrwRw
747910556498137089,[1446],More bad news 🙃 ...
743652034067464192,"[1381, 1446]",@Lifes_PRECIOUS 😂😂 bless ma... We said our piece 🙃
744003732011089920,[1446],As much as I complain I love serving &amp; making $30 an hour 🙃
747357814499250176,[1446],i got up to go to the bathroom at like 3 somethin...i have yet to return to my slumber 🙃
748350558998761472,[1446],I've slept on the couch at my apartment all week...when there is nothing wrong with my bed...ask me why...idk... 🙃
742785650773139456,[1446],Nobody be wanting to smoke w me lol 🙃
747600522417479685,[1446],RT @DakotaDixon27: Worst Monday I've had in awhile. 🙃
747634393833967616,[1446],I haven't been to the mall .. Its going on 2 weeks now 🙃
742816158085206017,[1446],That moment when you get to the gym and realize you forgot your gym shoes 🙃
745023247448584193,[1446],I'm having one of the best summers of my life but then committing to go to volleyball and basketball practices gmfu 🙃
747803962913525762,[1446],Why is the hottest Comcast guy in the world in my house rn 🙃
741552008990064641,[1446],Idk what's going on with brian rn but I'm like 🙃
741777219828219904,[1446],"@aaliyahs_xo uhhhh, about that. We have HW, and don't have the resources to complete it. 🙃"
743188808238268417,[1446],@xooledesmaa it got delayed 🙃 5:30 wya ?
744307902261919745,[1446],RT @callMeTOOT: fr doe. 🙃 https://t.co/kImXuep7uz
746175175759060997,[1446],Do you ever feel like everyone else is doing something with their lives and you're just...not? 🙃
747799898511151104,[1446],"My dad just learned some new slang words so he told me and my sister that we were ""hella lit daughters""
🙃"
742319660356370432,"[1381, 1446]",I have nothing at home to break my fast 🙃I'm too lazy to cook 😂 2 hours to go 🙁
747175389500317696,[1446],"Whitley 🙊
Whitt🙃 / Ivy 🌺
Purple 💜
18 😽
College Freshman 💛💚 https://t.co/uPWII8kTR2"
741443587770978304,[1446],Fun fact: I can't sit in the very corner at the movies cause I can't see over the ledge 🙃
746731728123793409,[1446],high hopes for nothing 🙃
744484766846717952,[1446],RT @gucho_haruna: 😹😹👏🏾 Sure 🙃 https://t.co/9tXu6aNmfS
746735146972352513,"[1424, 1446]",RT @zahavaaaa: EVERYTIME 🙃🙃🙃🙃🙃 &amp; it b that truly hurt. 😭😭😭😭😭😭😭😭😭 https://t.co/l6L4SQQriY
744418894606114817,[1446],Hell yeah 🙃 https://t.co/ZhvVSf3xS7
746949800969408512,[1446],"| | 26062016 | |

Dim Sum Edwin 🙃🍽 / /

Lunch w/ 母親 annwong1228 at Red Star Restaurant! 😁 Oh my… https://t.co/7V37FRkvvQ"
741386481780957184,[1446],My moms annoying it's funny though 🙃
743995178311106560,"[1381, 1446]",You fishing like that 😂😂😂 you flock at anybody that'll listen to your bored ass have a good night hoe 🙃 https://t.co/3c6O5rp4hJ
741839682883846144,[1446],To go out or not ? 🙃
743650780519882753,[1446],Lebron ain't the only one who played ball this game 🙃  https://t.co/oUhJ3UKZej
748377326971392000,[1446],@theprissym13 @OWM123 cut the bristles off his toothebrush 🙃
748191935085617153,[1446],"Just listening to old Frank Ocean, since I can't get any new material from him 🙃"
741838807448834048,[1446],love getting food poisoning 🙃
746735226093768704,[1446],"RT @TheCal1287: Boi , best not be doing that in an arsenal shirt mate 🙃 https://t.co/VUCWbVUVwA"
741830601976614912,[1446],RT @SlimToNONE_: My phone slowly but surely getting the juice back 🙃
746305941805608960,[1446],Are you serious 🙃
748637128683249664,[1446],RT @QueenLaureen_: @PlanetFlawless_  Saw my face in the beginning thinking I'll be in it too just to realize it's all about John 🙃
747802927029354497,[1446],"One thing I dislike when it comes to volleyball season, my knees and ankles ALWAYS hurt. 🙃"
746725771167727617,[1446],I know the Realtors are pissed 🙃
747906770312433664,[1446],Thanks Sara!! 🙃 https://t.co/o1yjDPm3hF
747909554688659460,[1446],The way this guy can't handle been called ugly 🙃
745014808462790657,[1446],No but really hurry tf up pls 🙃 https://t.co/0T7OhdATNj
744070582937993216,[1446],I forgot I picked up a morning shift. It is currently 230 am. 🙃
742783634994647041,[1446],I stopped talking to you because you're fake as fuck. It's as simple as that. 🙃
741450963207196676,[1446],Wishing I can put 1992 🙃 https://t.co/pW9YLXZvGq
747860052720128001,[1446],I guess I'd be less bothered if I could just say what I want to who I wanted but then I'd look insane..so I'll just internalize it 🙃
747488110339047428,[1446],I think my neighbors heard me and my dad yelling 🙃
747352803043999744,[1446],Sneezing right after applying mascara is a great feeling 🙃
745095716897361920,[1446],@AlexusLaw @SheBlessed *knocks on every wood* Dont put that out there like that 😬 but you do have a point 🙃
744762069732438016,[1446],RT @BraxtheModel: I want a vacation in New York just for shopping 🙃
747801460495126528,[1446],It was always a pleasant surprise whenever any of my teachers pronounced it right on my first days of school 🙃
742397994654269440,[1446],A whole convo of why I need a passport. 🙃
748343384260108288,[1446],Anybody wanna go see the purge this weekend ? I'll pick you up 🙃
741405972086673409,[1446],I guess I suck at life 🙃
748196895172894720,"[1446, 1620]","RT @BabyyM_: hope I look as good as momz when I get older, random thought 🤔. nah not random, I was creeping on her 🙃 love that woman."
746609370100752384,[1446],@AdamC12_ lol jk 🙃
746375570007560192,[1446],I hate #moving 🙃
743131670652571648,[1446],"RT @Kissedby_Cierre: @_zolarmoon when white call a country they stole and made black people build, and a house the never lived in ""theirs"" 🙃"
746827898397548544,[1446],Any loyal females left 🙃
746286417110786049,[1446],These 65+ year olds voted leave cos they know it won't affect them since they're off soon 🙃
747812986962780161,[1446],@ArchieLakeland maybe better playing for Iceland - lots of frozen chickin? BOL 🙃
748604730423709696,[1446],@1029NOW I've been trying to win tickets from y'all to the @5SOS concert and I swear this is the most frustrating thing I've done 🙃
741420524274909184,[1446],Can't stop listening to this 🙃 https://t.co/o5hQpMsDHJ
742815461088235521,[1446],@x0jillian bitch 🙃 https://t.co/R1ipjNLOT9
743676574403198976,[1446],When you're at your friend's friends house without your friend. 🙃
741391437586128896,[1446],@DejaShaniya_ bring me a plate to work 🙃
747796362947887104,[1446],@TheTyharper some can actually live in fresh water so 🙃
744634202457513984,[1446],The employees at Kay jewelers in the mall suck ass 🙃
741485713972035588,[1446],Yea u 🙃 https://t.co/ybLgZUQbvH
742519302402629633,[1446],"I'm either at work, bored at home, or bored with trey. What a life 🙃"
747270736021164032,[1446],tried to get prince to drink from the bucket but he bit me and i think it's infected. 🙃
741778313912418305,[1446],I've been to 5 malls in the past week 🙃
741449623403892736,[1446],I'm leaving for a week in 8 hrs and I haven't started packing yet 🙃
742091069207150592,[1446],The only thing I hate about the summer is that all of the spiders come out and think my room is a place to be 🙃 gtfo Satan
747808640464191488,[1446],Might fw ooms today 🙃
741486038573420544,[1446],@hpmatt182 haha well thanks! I'm just practicing for when I'm famous 🙃
745010403525201920,[1446],Gonna fully try and work 240 hours next month. 🙃
741558191050362880,[1446],Just then rolled my ankle AGAIN and now can't walk 🙃
746308996777259008,[1446],It's pre-FRIDAY. How happy does that make you? Answer in emoji... 🙃 - 😄😄😄😄   https://t.co/ZiCacASSBm
741841726269165568,[1446],seen oomf &amp; his gf today 💀 was gonna speak but I know she doesn't like me 🙃
743657831191085056,[1446],waiting on OITNB 🙃
743046006816804864,[1446],RT @nana_ahdjoa: I wish I could really skip and reverse some ages 🙃
741900722048929793,[1446],"I'm bout to start messing with ugly niggas, they seem loyal 🙃"
744756334969524224,[1446],💕your a cutie 🙃
748602355067682821,[1446],RT @_lilierenaee: @SuhMareUh it's not 🙃
748186989791305729,[1446],So I just hate myself too 🙃
747608172358049792,[1446],Idk why I order so much food when I know I can't eat it all 🙃
744950737449385985,"[1389, 1446]","parents: It's your decision 😊

parents: *makes decision for you*🙃🖕🏻"
747800455137361920,[1446],RT @HelloImLana: Good morniiiiing!! 🙃
747870405143166976,[1446],How disappointing is it when u mentally put an outfit together thinking you'll look smoking hot then you put it on &amp; look like a potato 🙃
744183553429143552,[1446],I'm okay 🙃 https://t.co/dDIMCrkG7R
746608742054109188,[1446],@lucyjennatali4 10 hours till a finish work 🙃
747665542782324736,[1446],@FreddBryce my car is officially a breeding ground for june bugs 🙃
746292326348242944,[1446],"Oh
Btw
Japan aren't trading with us either 
Thought you'd all appreciate what our parents have done for us 🙃"
747912220630122496,[1446],I tell my mom everything that's my bestfriend 🙃
744762540144504832,[1446],I hate songs that bring back memories 🙃
748590309009809408,[1446],Listening to people argue downstairs 🙃
748346047055831040,[1446],RT @maddiiiee25: Being a girl is hard. 🙃
741405308535209984,[1446],RT @bambee__: I wanted to see the conjuring 2 today. But I have no friends soo 🙃
744758117389451264,[1446],@TV4PG_ shut up 🙃
744189592438452224,[1446],"""Please get me Krispy Kremes on your way back"" lol low-key telling him what time he should come back. They close at 22:00 🙃"
747485736161714176,[1446],lurking and its high key 🙃
744793652707221504,[1446],"Whoa. I just saw a girl that should not be wearing what she's wearing to EDC 😳
#sorrynotsorry #everyonesthinkingthesamething 🙃"
743473708522680321,[1446],My nigg yu got 2 more weeks for morning sickness to kick in dnt worry 🙃🙃 https://t.co/qmT70ZTmhD
743133038779965440,[1446],WHAT. IS. RETURN. 🙃
746180352897650688,[1446],I know now 🙃 https://t.co/WGsHhtDDBB
743525765384404992,[1446],@paytonpalazzolo Hbd Payton!! still funny that you're older than me 🙃 love being in cheer with you!! 💖
744638867710541824,[1446],fuck ****** ****** honestly 🙃
745072976605765633,[1446],U won't find me anywhere near the beach this summer... But don't worry it's only cus I hate myself 🙃
747454922615029760,[1446],We got free coffee in the department tho so charge me that $1.20 for two weeks worth of creamer 🙃
746608778301280256,[1446],2 hours of sleep.... Great 🙃
747479924466814980,[1446],@allieannee she was laying in bed playing w her cat last time I checked 🙃
741836226248986624,[1446],I'm up &amp; feel like talking. 🙃
743129977294585856,[1446],I'm not going to tweet my feelings. 🙃
747964122952777729,[1446],Life is a messy right now 🙃
744995955909373952,[1446],A nigga really not going to work 🙃
741779106757369856,[1446],I keep forgetting that I'm going on vacation soon lol I should prob stop spending so much money 🙃
741330421967773696,[1446],When the mom says that she takes the twins for a drive so they fall asleep for their nap and I'm like 🙃
744116540375597056,[1446],@cherrycolalwt that's like 15k people 🙃
747661386679992321,[1446],@bonitaluna_ at least they're good on gas 🙃 let me know when you get it so we can dip around lol
744675218917040128,[1446],just fell down the stairs 🙃
741827826278535169,[1446],kaylie brought an amc gift card to the warren and expected to use it 🙃
743127897834201088,[1446],Dropped my phone last night and it was in two fucking pieces...... still managed to send out drunk texts 🙃
743246398963888128,[1446],&amp; I don't care 🙃🙃🙃 https://t.co/PvqCAiUBmx
747908173462282240,[1446],@Syasharuslan_ calm down lil sis 🙃
744637744953987072,[1446],Just wanted to smell the conditioner at target but actually ended up squirting it up my nose. 🙃
745021716858994688,[1446],Someone go to the movies w me 🙃
742953263696347136,[1446],"When an easy 8 hr day, turns into a 12 hr day 🙃 good thing I'm off tomorrow. 🖕🏼"
747763911185797120,[1446],glad they all gone to camp 🙃. house to myself 😛
743367885498744832,[1446],@Kristyleonax @DonnaCraigx @XSTROLOGY I'm a Pisces 2 🙃
748182085756686336,[1446],"I remember when I didn't blend my eyeshadow, now I get super pissed when people don't 🙃"
742687858683695104,[1446],@callmedollar PLOT. MFing. TWIST. He was wallowing in self-hatred &amp; ISIS (along w/ others he pledged to) were just convenient cover. 🙃
744969316970405888,"[1381, 1446]",@ ....... 😂 someone will be highly upset 🙃 https://t.co/elliHynBOk
744762299664175104,[1446],Only had 5 hours sleep since Friday 🙃
743657174287663110,[1446],RT @yourmajesTEE_: What a wicked way to treat the girl that loves you 🙃
743493428068048896,[1446],When you make a stupid mistake and end up making a 0 on your first assignment 🙃
746734152645390336,[1446],Target 🙃 https://t.co/8yO8aZRJDH
741756074550775808,[1446],@pineappleswirl @Marquise_35KD good girl 🙃 not too many like you 👍🏼
743650541578788864,"[1446, 1447]",Ew I feel so gross I need to go back to no more gluten and healthy lifestyle 🙃 having a bf really makes you let yourself go 🙄👊🏻
747864410748772353,[1446],Today is so slow 🙃
743994992717340672,[1446],Cramps so bad I can't eat 🙃
747803345553760256,[1446],jacksonvilles under its second boil order in the last like 5 years bc a pipe burst again at the water plant 🙃
747911807596101632,[1446],@SageTerrence another concert I won't be here for. 🙃
744735301076156416,[1446],Already killing this college thing. 9 am class here i come 🙃
741826938143047680,[1446],RT @maria_lynne14: My breaking point is now 🙃
746825051186442240,[1446],Having no data sucks when you only talk to people through snap chat 🙃
747627504559620096,[1446],I'll stay in em all night if I want to 🙃 &amp; ima say what I want cause y'all took that too far. https://t.co/qteAMolbTH
744061703210532865,[1446],RT @k_airaaa: Im high af rn 🙃
746304529491181568,[1446],RT @Mmm_laa: I always say I'm done but I'm really never done 🙃
743567014673940480,[1446],RT @EeazyBreezy: Uh oh! I've started to read #Scomiche fanfiction 😏 it's too late now I cannot be saved 🙃
741775822260817921,[1446],Lol RT 🙃 https://t.co/8pyLW5HDIB
742201326445039616,[1446],Nappy tho ? 🙃
744061196073058304,[1446],Jordyn brought my mom flowers today and now she's complaining to me how I'm never that sweet to her 🙃
745069088624381952,"[1403, 1424, 1446]",@KyraQ_  no he not😘 😭😭 &amp; he don't want to go 🙃
746182873334456320,[1446],So basically I'm skipping almost everyday of summer fest to work so I don't go broke before California 🙃 #funlife #exciting #t-up
747499185650417664,[1446],My phone acting up 🙃
748596523785543680,[1446],"I can't cook, bake, nor make coffee. I need some major help. 🙃 https://t.co/p3cuflhHHx"
746300018752098304,[1446],"RT @BlackNefertiti_: Lol, exactly.. How do you expect huge natural tits like hers to stand firm when it's not silicon 🙃"
743651917423869952,[1446],so happy tm's friday 🙃
747872320870580224,[1446],Not having a car in college has its ups and downs 🙃
747665281699418113,[1446],Don't think I'll be able to wake up early tomorrow 🙃
743378493325590529,[1446],Not in a wierd way. Just to declare my undying love 🙃
744116645082202112,[1446],@joeywatt99 watched it two days ago and still can't sleep 🙃
743133307362279424,[1446],@Iorelaidanes good job 🙃
747786421973323781,[1446],@PaigeDauscher I forgot to tell you happy birthday yesterday. So happy late birthday 🙃
741553848951640064,[1446],not feeling this whole work thing in a few hours 🙃
747802225586536450,[1446],Had a dream I was pregnant with my second child 🙃
744722466367430658,[1446],Alotta mfs lost money betting on dem light skin niggas 🙃
741569947847925760,[1446],The only thing missing here is chase 🙃
748064038039486464,[1446],@Taheezus after we flex to a Desiigner concert. 🙃
745069265296883713,[1446],There I go again. I'm actually the opposite of Bob The Builder 🙃
744997986304831488,[1446],Hopefully this all goes as planned 🙃
744940608867885056,[1446],"S/O 2 🙃🤗 @ItsWho_Keirra Happy Birthday 🎉 May God Blessed 🙏 You 2 See Another Day ⛅🗓📆 &amp; Year 📅📌 Turn 🆙💃🎶🍕🍻, God Bless, May Ya Wish Come Tru."
743929299468750848,"[1381, 1446]",My niece is gonna be a gemini 🙃 babysitting will just be greeeaaattt 😂
744071735423565824,[1446],"RT @blairalbarez: Just when you think you got your crazy bitch side under control, she tests the fuck out of you all over again. 🙃"
742202812973486080,[1446],"The universe is testing me. And bitch, I ain't study. 🙃"
746190163563315205,[1446],When you was finna fight one of your managers 🙃
744068882852380672,[1446],@autumnrainwish In ur dreams 🙃
748578773524709376,[1446],I peed before i left the house. It's been five minutes and I already have to pee again 🙃
747458487542816768,[1446],Ps Andre digging the deepest grave on 702. 🙃
748380394786033664,[1446],My summer so far 🙃 https://t.co/5EqCSxl51V
746374323313614849,[1446],"already shattered my phone bright and early, Happy Friday 🙃"
747658958291230721,[1446],We out then 🙃
746303713795579904,[1446],RT @Nesiisaa: Y'all better find somewhere cheeky enough to go before your gym session with Lads when we lose Nandos 🙃
743918690580594688,[1446],I have no idea what to do with my hair for banquet and I have to be ready in and hour 🙃
747607570299359232,"[1381, 1446]",Boy I'm dying laughing 😂😂✌🏾️✌🏾 But sometimes when a girl say go deeper that means sit in it 🙃 Leave that thang in 😂 https://t.co/JApk0YpYsB
742818512318664704,[1446],But I hope not 🙃
741417744835350528,[1446],Definitely not what I expected 🙃
748362287241695234,[1446],I'm so tired that I can't fall asleep 🙃
745016155715280896,[1446],RT @TomboysTweet_2: Story of my life 🙃 https://t.co/i92hufnAzO
743485704450248708,[1446],Tf is wrong withchu ? 🙃 https://t.co/GECBXrtLNB
744670080605118465,[1446],@hillary_love13 Bailey wants me to clarify that I do not hate her. I'm v excited to spend the week w her 🙃
741487540620959744,[1446],Bored as fuck 🙃
743931548534190080,[1446],"Always be a leader, never a follower 🙃"
742464946760486912,[1446],Can my mom just let me drive my car on my own 🙃
747663372838113280,[1446],"@ZachMartin619 right ? I wouldn't rather have anyone else in there right now. Well, except for you know the whole league 🙃"
747899818576576512,"[1381, 1446]",@apantoja_12 no buts lol next weekend 😂 he works all weekend though 🙃
741839967253614592,[1446],"Fort Lauderdale bound, text me and keep me company. Thanks 🙃"
748352409055952896,[1446],well that was a little stab in the heart but i'm! 🙃 okay! 🙃
744966729328037890,[1446],@calliebrorby do you ever not hateee???? 🙃
746584157963247617,"[763, 1389, 1392, 1424, 1446, 1447]",🙃🤘🏽: I miss working w/you at old navy 😭 you're outfits stay on 1000 for no reason 🙄💕 &amp; you're really pretty witcho big head 😍😊
746756518683549698,[1446],RT @bambamtaam_: I need to get my life together 🙃
743656967713988609,[1446],Just wanna go for a walk on the beach. 🙃
747957751234473989,[1446],"""What'd you do for your birthday?""  I rolled my ankle 🙃"
742465162645536768,[1446],"@caitlynjadex269 Soph loves me, she's told me herself on snapchat and she was shouting for me the other day 🙃 and me and Kian are best mates"
748638967201992705,"[1389, 1446]",@lailapyt 🙃 her phones always dead so I'll live 😊 https://t.co/F4JzdLYqPI
747508169266466817,[1446],Old school 🙃 #onedirection #zayn #zaynmalik #zquad #harrystyles #liampayne #louistomlinson… https://t.co/CsKWGj1UJh
742520249602441217,[1446],that offends me so much. 🙃
742951129823203329,[1446],I'm so happy I found Edm 🙃
744186171572555777,[1446],It sucks when you don't have friends with you on this trip BC your momma gotta be your photographer and every picture comes out shitty 🙃
747808308417933312,[1446],wish I had a squad like them 🙃 https://t.co/Q8jPW9kq1T
745064575133876224,[1446],@chalaaante_ I can't even say that bc I'll be right back at it again 🙃
747861484957401088,[1446],"I needa buy earphones man, the music larichard is playing is so not the bizz 🙃"
748599202486202368,[1446],Reallllllly don't want to go to work 🙃
747603060403408900,[1446],30 mins is a long time 🙃
747102375005937665,[1446],I see @kaceyloe wants to be childish today. Okay... I got you 🙃
745013609927839744,[1446],On the last episode of OITNB 🙃
747996108585078784,[1446],Definitely not 🙃 https://t.co/EKVCRoen4G
743178612711424001,[1446],Lastnight 🙃 https://t.co/N9riOVSglG
745018552126627840,[1446],RT @lanareiss: Taking my headshots today! Do people still do this? 🙃
747877314315227136,[1446],RT @katie_taylor987: I could go for some alcohol right about now 🙃
746358707391467520,[1446],RT @miaaa__aa: I'm just using all my battery while I wait 🙃
744182110471086082,[1446],Its cold and am bored af 🙃
743995990051557377,[1446],RT @wtfitsglizzy: @sosoerin lmao idc you still owe me 🙃
747995114077773824,[1446],RT @yepthatsjass: I'll see yah soon 🙃 are you gonna tryout for the cheer team? https://t.co/FmJoCyRr2X
741773562894123009,[1446],Tonight I'm gonna die thanks to @Dback_11 🙃
742711253018218496,[1446],Molly's just told me I should of been swallowed 🙃
748609508306452480,[1446],Wish I had a brother that was actually nice to me 🙃
741476474281037825,[1446],Well I'm way out of place 🙃
744999536381198336,[1446],I think I've made my decision on what I want my first tattoo to be! 🙃
747798977085575168,[1446],My boss left me alone in the office at 7:30 and has yet to come back 🙃
741571189970108416,[1446],Up like fuck 🙃
743182392534261760,[1446],I have done absolutely nothing today 🙃
743188216405180416,[1446],@invoIuntaryties I can't believe I made one of these smh but it would be cool if people did it 🙃
744424401735647232,[1446],Locked away is still one of my favorite songs. 🙃
746824882776772610,[1446],Bar training tonight 🙃 I rather be home drinking .
744735800638709760,[1446],RT @krm0dill: So today at tuckers I got asked by a tourist if our oysters came from our lake 🙃
747793014152699904,[1446],Today's my day off 🙃
744335726544826369,[1446],@vrosee_ bruh just lmk 🙃
747864821933215745,[1446],@AyeeJefe it got messed up yesterday 🙃
747791994487877632,[1446],HBD to the turn up king!!! Maybe I'll tell my mom to give you a call lol. 🙃🔄⬆️👑 🎉 have fun tonight @Blacck_Hippyy 🎁
744061100484861953,[1446],Why do I torture myself like this 🙃
742084353145077760,[1446],@zuzzuytt team no sleep 🙃
747864309670121472,[1446],It's a nice day to go out and do something but I'm spending it at work 🙃
742950231839518721,[1446],Overwhelmed to the max 🙃
744730091813376000,[1446],Someone please explain to me why I have to write a 1-2 page paper to inform my professor on the topic I've chosen for my research paper. 🙃
742080865124028417,[1446],I been in the house every weekend since May .. This shit sucks ass 🙃
741782549207351296,[1446],Always stay humble. 🙃
743679305939488768,[1446],@AriannaSiordia not at all I think she is 🙃
741823487820566528,[1446],And don't watch my snap 🙃
748593272503832576,[1446],"Scheduled my post for tomorrow, last minute as usual 🙃"
741696515555659776,[1446],Spending our money now. Kids will get what's left. 🙃 https://t.co/BT4j8utO4b
747485664451534849,[1446],@beanzandrojas yo come for WWF 🙃
746389724466679808,[1446],@Gracie_moobear1 I love you more. 💜 &amp; it's good!! Just long &amp; tiring. I slept for like 3 hours last night 🙃
745003829364563969,[1446],RT @mikiahstrouse: I am the clumsiest person when it comes to food/drinks 🙃
747370737892208640,[1446],"Why can't I love you in slow motion , take my time 🙃"
746695627543719936,[1446],Car wash day 🙃
747663365548417024,[1446],When all the showers at the gym only have Ice Cold water ❄️ 🙃
747810218138968064,[1446],Like what you do for a living because if not what's the point of doing it 🙃
746185286640599040,[1446],Think I'm cute she want to have sex 🙃
744125513178849280,[1446],Post Conjuring 2 faces 🙃 https://t.co/J6S5KoyYgT
741832054363541504,[1446],RT @angelic_emoji: I'm hella in my feelings tonight and I'm sober as fuck 🙃 https://t.co/MGpWrAwuEu
744072988971175936,[1446],🙃 I miss Tece
748635991355715584,[1446],i just spend $60 on makeup in target and i'm happy now 🙃
748575869636075521,[1446],@BeardedMammoth @merchnow you still don't have shipping info for your SP record either? 🙃
748386031347564544,[1446],hes so cute it hurts my brain 🙃
747788060532740096,[1446],Baby's so sweet she leaves shit and pee for me to wake up to every morning 🙃
746749955709116416,[1446],RT @kristincox03: It's time for a change 🙃
747863740335427584,[1446],@chloegrayson__ snap but make it 6 !! 🙃
747931487668842497,[1446],#GrowingUpWithMyName telling someone how to say it &amp; then they still pronounce it wrong 🙃
741714664170590208,[1446],I love staring at this faggots ceiling when she FaceTime me 🙃
741827964799700992,[1446],@Patriciamarie97 @LaLaLexi10 @Sammiie_x33 @laurenellis00 so I'm off Tuesday 🙃
747606601146769408,[1446],Idk what Im gone do with my life when #blackinkcrew go off! 🙃
741817072628293632,[1446],I real life have no friends 😒 it's a good thing &amp; bad thing .. I be like damn let me call ..... But that person don't even exist 🙃
743174779637751808,[1446],I don't actually enjoy going to the zoo 🙃
743646932850061312,[1446],"EXACTLY 🙃🙃, that's that shit I be talking about  https://t.co/XeHFHEA1l8"
746180411223605248,[1446],when you're bestfriend tells you a cow looks better than you 🙃 @angelahall24
748577943819952128,[1446],"RT @xo_Tiyana: But then ... You're a ""hoe"" 🙃 https://t.co/s4y5gAtrRZ"
742195926807121922,[1446],I really don't understand why I keep trying 🙃
744332143048818688,[1446],Wanna know how my day went? I finally got to pitch since High School and I give up a grand slam to an ex MILB player.. So there's that. 🙃
747814798197403650,[1446],Who doesn't like to see their savings grow 🙃
742463028235489285,[1446],when u just wanna see someone but ur life keeps getting in the way. 🙃
746301227240140800,[1446],it's not like we are basically in a financial ruin or anything thanks to that ahahah... 🙃
743672875249336320,[1446],Oomf shows up like 20 min after me and was like wish you were here and I'm like bih wtf you knew I was there and knew I had just left wyd 🙃
746376017707663361,[1446],@FazilaYI trainers are for boys anyways so ha 🙃
743512360267153408,[1446],I'm so tired today I almost put my dads wash and wax stuff for his car in the washer with my clothes 🙃
748640540816777216,[1446],Cleaning up today and cooking 🙃
748386175564521473,[1446],Posted 🙃
743336422459924481,[1446],if you have a android unfollow me 🙃 thanks 🚮
744669735481184256,[1446],You know it's softball season when your arms and legs are 2 totally different colors.. 🙃
747905802732634112,[1446],Houston here I come 🙃
746181727836528642,[1446],random urge to clean at 10 at night 🙃
748345174816755712,[1446],I wanna come 🙃 https://t.co/syWTwNAGZH
741441107335077888,[1446],RT @V_r02: Hungry 🙃
742786296381198339,[1446],it's all fckn fine . just watch . you're gonna get what you deserve 🙃
747868901573263360,[1446],"a 15 year old boy just said I was ""mighty fine"" and that should follow him Instagram 🙃"
746743595277889536,[1446],"🙃 THIS TUESDAY: @WeAreMassiv TAKEOVER WITH SOME FRIENDS 🙂

https://t.co/WaPJlQ0gcB https://t.co/JTT2kvFBoX"
744182872475459587,[1446],He woke me up to go eat.. not sure how I feel 🙃
747634173871960064,[1446],I haven't had pizza in two months.... 🙃
745074239682674688,[1446],Well I know where I stand 🙃
746828972625797121,[1446],@Siti_Hidayah_ kak. Last time mmg last time. Tkyah emphasise 🙃
747504896098787328,[1446],I woke up and my nose ring was in my bed 🙃
