id,annotations,tweets
744719372221030400,[1447],RT @gddxd: If this ain't the truth 🙄 https://t.co/X26Jphrh7A
748269200234385408,[1447],I cannot eat McDonalds seriously 🙄 I have to be starving and I remember that's all I use to eat
744009304210997248,[1447],Lowkey tired af 🙄
744321142706544644,[1447],I guess I'll start OITNB tonight 🙄
743967718978818052,[1447],Nothing worse than hiccups before bed 🙄
747919858101272581,[1447],My Head Hurts 🙄
743964155825139712,[1447],@JonRobrts you say that about everybody 🙄
741804587628302336,[1447],@SydSupreme_ alright badman...🙄 I just miss u really 😔
741045164240576512,[1447],She playing 🙄
744745364394172416,[1447],I hate sharing a bathroom with my siblings !! 🙄
743283186973708288,[1447],oh you are? 🙄 https://t.co/dHjM6FuoBV
742060976934002689,[1447],@HotGirlBee_ I'm sho you did 🙄
748543993898627072,[1447],Just keeps getting better.. 🙄
747667840325533697,[1447],Hate that I can't sleep 🙄
742499792798916608,[1447],RT @Oceanaaaaaaa: My little heart just wants to travel this summer but responsibilities 🙄
741843734065774593,[1447],like I'm doing everything on my own 🙄
744248566625906688,[1447],Not today Darlene 🙄
746546377489002496,[1447],@GatesBaby I hate you 🙄
748135867642970112,[1447],@JoeBennett27 @adidasfootball they won't go with a blue and white kit next season Joe 🙄 🔵⚪️🔵⚪️ WAWAW
742329070478729216,[1447],The heat index on my phone says it already feels like 92 degrees at 7 in the morning 🙄 Texas is trippin.
746544515779956741,[1447],RT @TrynaBeLikeEm: I'm hungry but I don't want to eat bad.. Why can't there be any healthy places open 🙄
748183331079077888,[1447],"I lost 8 lbs since I been home, like how is this possible ? 🙄"
744279023736459264,[1447],I'm so over work like I'm ready to go home 🙄
743469225772093440,[1447],"Swear every time I pick up my phone, it's not a new crack in the temperate glass. 🙄"
743113027688538112,"[1381, 1447]",@efcbigdunc Hahaha! I wish 🙄 I just watch too much football is all. My family call me Statto 😂
748478296669589506,[1447],I hate when my mom takes me somewhere because she never leaves out on time 🙄
743925237947850752,[1447],On our way day 2 #SupanovaSydney  The people I have to hang out with 🙄 @debbiepatto @MoeDunfordFans @Xavgenper https://t.co/BpAAasVBsd
744272302318067712,[1447],I had to reheat my coffee 3 times already.. Always getting distracted 🙄
742129535848722432,[1447],This is not easy 🙄
746267420281561088,[1447],@KaabiraSpeaking very good! I'm so tired of momos at every street of delhi 🙄
747130344650866688,[1447],RT @DamnDevv_: Still haven't been to cedar point this summer. 🙄
744714302024605697,[1447],Lebron Finna lose this game for us with all these damn turnovers 🙄
748270783357562882,[1447],I've also always wondered what it would be like to go to school in Mexico 🙄
742169939054886913,[1447],👸: hey you never speak when you see me 🙄
741051514219814913,[1447],I Feel Like I'm Missing Dirt W/o Fb 🙄
744580217599975424,[1447],I wish I had hair like my sister 🙄
742667245482958848,[1447],@Salcido_05 I only work there on Thursday's and Sunday's 🙄
746548619306766337,"[763, 1381, 1447]",@HobbsObrien 😂😂 why are you coming for me?! All I said was O'Charley's sounds good 🙄 you so disrespectful 🖕🏽
748231876394029056,"[1424, 1447]",RT @x_zariaaa4: @_ItsJustBritt I'm mad at you 😭😭😭😭. I miss you 🙄
742888982917353472,[1447],"@kiingkris 
• don't know you personally 
•you just followed me back 🙄
• hmu whenever though"
744934727392468992,[1447],Hindsight 20/20🙄 https://t.co/74vVKALUT2
744269669284995072,[1447],"Got it first try. Too easy 🙄

Can You Pick The Celebrity With The Most Money? https://t.co/tIgqd11qZd"
744685138227900416,[1447],Never make plans with Somalis 🙄
743048896549654528,[1447],RT @JessicaWathen: the weekdays be going so slow 🙄
744904054770282496,[1447],@_stephmoney I know bro. Our best team was that team but think about when we lost to the cardinals in the championship game 🙄
748512265456934912,[1447],It's my Friday 😆 so Ima have a good day today. Hopefully 🙄
743177793027063808,[1447],Can't wait to get back to the heat 🙄 https://t.co/f1wQthowop
745015314178539520,[1447],🙄 I don't even wanna be materialistic.
743648589935566848,[1447],sooo game 7..? 🙄
742336898367139840,[1447],@SarahhDevinee @coldplay I don't really like Coldplay but I'm so excited 🙄
744769607915888645,[1447],Oooooooh lawd 🙄 here we go again ...
745019717081931776,[1447],Dirt dirt ass 🙄
748351940732428288,[1447],Lying Saying You Get Money LilNigga Blah Blah 🙄
743248625040429056,[1447],RT @jocelynbarron_: my bf is the only person i can text all day without getting bored 🙄
743187937278386176,[1447],RT @LatasiaBaybiee: #oomf so cute but he look like he ain't shit 🙄
741045928300142592,[1447],@jaaadey_  Fr my face is a completely  different color from my body 🙄
741874366657527808,[1447],Ready to go to gulf coast 🙄
743550513912942592,[1447],"RT @logaanraee: boyyy , you made me brazy 🙄 don't play"
747302590954643457,"[1424, 1447]",🐱💕🙄.: you're such a bully 🙄 but you like my little older brother in a way lol i miss home room with yall 🙁 and your daily songs 😭
747290952327299072,[1447],RT @sheaintshvt: Y'all do shit to impress people y'all don't even like 🙄
747669283090665472,[1447],phone dryyyyyyy asf. 🙄
743288944759037952,[1447],"You been Rollin' around , shit I'm Rollin up . 🙄"
742125502618443777,[1447],Lace me bf 🙄 https://t.co/jiugz6CNEU
744579272808013824,[1447],I cannot hear anything thanks to the pool 🙄
744262434513260544,[1447],I hate quite sex like boy you better talk to me TF 🙄
743080027227578368,[1447],Y am I still locked out of SC 🙄
747977662669303808,[1447],@Niekaaa_ with a man 🙄 lmaoo
746174457702539264,"[1424, 1447]",Omg can 12 come already 🙄 I've been here since 3:30 😭
744209481593151488,[1447],🙄 ma keep playing these old songs idk
744243845483872256,[1447],@Jaguars5288 i looked at it and it's not the official website so I don't trust it 🙄 but https://t.co/91WsNAKFhG everything 25% off
747967267690979328,[1447],It's a difference between love n lust 🙄
748273895023714304,"[1446, 1447]",@Jay_Wilin 🙄 I know what your name is and I sent you a text message🙃
742125781464162304,[1447],The amount of ignorance down my TL right now 🙄
744770966216187904,[1447],Spanish is literally my favourite subject and I'm also the shittest at it why do I always leave it till the last minute to revise 🙄
747289032976019456,[1447],You give me a headache. 🙄
748231751336484866,[1447],@damndejab i didn't know they had one 🙄
745011319414358016,[1447],lol the horses have been lose all day 🙄
746551097058177024,[1447],Do explain how she is plus size? Her body is gorgeous! 🙄 uhh this is why the model industry sucks sometimes... https://t.co/B81iVr6ZLa
742068575565959168,[1447],SAY IT ONE MORE TIME. 🙄‼️ https://t.co/rVzJVD4pl4
743310899000184832,[1447],Jay said it looked like I took 3 minutes to do my hair. Thanks 🙄
743613319769055232,"[1381, 1389, 1420, 1447]",I wanna go to the Bad Boy Reunion 😩 anybody wanna make that drive from Carbondale with me? 🙄👀😊😂
748182180262780928,[1447],RT @__mandiee_01: Shit me too 🙄 I stay wasting time on the wrong people  https://t.co/rflFFDDMnN
742229666396835840,[1447],"@mark201185 yeah of course, sounds good. should be off second weekend of July, but my rota has been sporadic as fuck 🙄"
741339063496658944,[1447],Yeah I'm not a fan of being left on my own while Alex is at download. I'm £100 lighter and now I've painted again 🙈 I need help I think 🙄😕
741607665583968256,[1447],Keep forgetting I promised to go on a date 🙄 I guess I can do that today because I want to see the conjuring 2!
741812057113276416,[1447],don't even reference what happened to andres 🙄 not cool
746181851425943552,[1447],this weak ass charger 🙄
744750816485990400,[1447],This rain just be comin outta nowhere 🙄
741836855977578496,[1447],@BradSladki thinking the same thing 🙄
747951384239079424,"[1424, 1447]",Abel is our dogs favorite until he's getting on to her about something she literally runs into my arms 😭 all of a sudden I'm her fave 🙄
748355634614001664,[1447],Dude is right here 🙄 https://t.co/76HYHwlwvk
747456984815894528,[1447],Im such a dick when im not high 🙄
746758367977279488,[1447],"Cleaning up , 🙄"
747398485868175360,[1447],Wish I wasn't such a puff and had a high pain threshold 🙄
748346857265389569,[1447],Went from being the tiniest female at my school to the biggest girl ever 🙄
743585911313596417,[1447],I literally have one pair of pants I wear everyday and they're from h&amp;m 🙄 https://t.co/7GxikZOOoc
741339689706266624,"[1381, 1447]",Graduation season will have us money moving 🙄😂 dern… one more graduation to go 🙈
742495187218403328,[1447],@_britmm my mom mad I didn't tell her about it 🙄
748263339617361921,"[763, 1447]","Everything be cool, everybody be chilling, until a side chick forgets her place 🙄 then you gotta remind her what your name is 💁🏽 #Raefazo 💋🌹"
746272998081040384,[1447],"Namibians need to learn to take jokes, always ready to fight, uirgh 🙄 desert ass niggas"
746982225174880256,[1447],RT @mostmfhated_: each &amp; everyday there's somebody judging me .. worried about my life &amp;' how i live in these streets . 🙄
746174616360476672,[1447],RT @_reaghanleigh: nobody has the capability to make me as mad as you 🙄
748351234545840128,[1447],Lightskin niggas really turn me off 🙄
744687074389876740,[1447],One of my favorite people. Love her to death. Wish I would've met her sooner though 🙄 https://t.co/73iiXUWC5I
744250459632828416,[1447],RT @JuliaGancher: need some new friends 🙄
744772548232044546,[1447],RT @viguerias15: SOMEONE HIT ME UPPPP IM SOOOOO FUCKING BORED 🙄
741373005301841920,"[1381, 1447]",RT @TaishaShaniece: @TRAPGOD_YEEZUS 🙄😂 Not as Almighty As You 😎
743919240290304000,[1447],"I saved an image of the GB poster from Taiwan from this website and it was titled ""Ghostbusters-Poster-Japanese"".  Good job Internet 🙄 👎🏻"
744768634443071490,[1447],Not about to stay up all night and wait on him 🙄
743548803731464193,[1447],Why all my ex bitches saying they miss me all of a sudden 🙄 and why am I attracting so many niggas lately 💀 like sit down
745101859573075968,[1447],My Bestfriend so mean 🙄
746384546657075200,[1447],so much for giving you a chance 🙄
744267325491249152,[1447],When I say Florida to Houston is the longest drive 🙄
744255141897871360,[1447],that's all on kayne I would not have married her but that's just me 🙄 https://t.co/N8fIItVmuX
748186295671865344,[1447],@taniaakb u don't know how I feel on the inside though 🙄
743276116488577024,[1447],@erxdriguez you called me trash when we were driving 🙄
742576561614954496,"[1420, 1447]",@jen_treadway boys are pigs 🙄 good luck w that for a year 😩
745010925913145344,[1447],I have work at 8 tonight again 🙄
742820727917817856,[1447],@eri_ann100 looks like we aren't going to the lake 🙄
743576647346036736,[1447],@r_wishart22 @100massson100 just wait till I touch down in Columbus 🙄
747981729479065600,[1447],@MichealaLynn_ I haven't smiled since Sunday lol 🙄
746173059422392320,[1447],@CodenameKingT hummmm wow 🙄 oshey bat
744575376697995264,"[1424, 1447]",RT @By_NoMeans: Getting paid every 2 weeks sucks 🙄 but the check be oh so lovely 🤑😭
743279250334179328,[1447],Fuck 🙄 https://t.co/GnwpqQMA6m
743920708246441984,[1447],RT @SpookyMagoo: @LilSpanishSong Trouble is those with nothing new to say tend to shout the loudest around here 🙄
742228090169004032,[1447],Been outchea. Don't even try to run game 🙄
744122933312880640,[1447],I can't save money for shit 🙄
742122639045582848,[1447],@amandamarie269 is the only person who isn't boring to snapchat. 🙄
744683711690477569,[1447],@Paaaaaige__ you didn't text me back last week 🙄
742068327791525889,[1447],Why are there no bubble guppies toys at toys r us 🙄
743042508691804160,[1447],"If it's not a gorilla, it's an alligator .. People need to watch their kids 🙄"
742127910249594880,[1447],@TonioChromatic you of all people know me nah no shame 🙄
747137979454361600,[1447],Next time I drink someone take my phone from me I snap so damn much 🙄 I'm annoyed of myself lol
744577405797359617,[1447],Guess it wasn’t fire 🙄
746548123099598849,[1447],:) mta brgd waraya shopping today 🙄
747672120440807424,[1447],I'm so cranky rn 🙄
742072245615493121,[1447],"@BenzoBrazy Lmao ok jus making sure I had the right # , but 🙄"
743314294998077441,[1447],🙄 it's nothing ! You know where my hands at!  https://t.co/bJ8TojzfEv
748489960240611328,[1447],I just have to get through today then I'll finally have a day off tomorrow 🙄
742764875609309184,"[1447, 1620]",@they_yell_ALEX but they swear he woulda been so beneficial for the LAST play offs 🙄 he back and he still wack  as ever 🤔😅
742061971437150208,[1447],"SAME,but I get pissed when someone doesn't 🙄 https://t.co/SsrKZi3SnL"
742889353605570561,[1447],@jessroblezz I'm sayin 🙄
744264401264377856,[1447],"RT @_tdelll: @PullgodQ @allisonsevening lets simmer, we all know how you really feel about the booty Q 🙄"
747989971043254273,[1447],This nigga gone chase me for the rest of his life wow just give it up 🙄
743265666187276289,[1447],@gohr_casie I need a second job 🙄
741842379087314944,[1447],Ion understand how I'm slightly sick in the summer 🙄
743263516291899392,[1447],I wish his phone hurry up &amp; get fixed 🙄
742229306097700864,[1447],they got Scooby Doo looking like he on crack 🙄
746757422874791936,[1447],I just don't understand why Natalie won't follow me down the path of alcoholism and come to town with me tonight 🙄
747296657289601025,[1447],my lrt is all I want 🙄
746520499178475520,[1447],SHII BOUT TIME 🙄 https://t.co/A2Wqqn3OFk
742477068072542208,[1447],@KeengSSB @DanimalCrosser You actually did the reply before this 🙄
747294866808311808,[1447],Bitchhhhh...... I'm getting mad 🙄
743581359688523779,[1447],@s_westmoreland1 @TheTumblrPosts I don't even know that girl 🙄
741820247817265154,[1447],"@_KINGSMAN__ 
-last summer 
-how you didn't know my name even we were friends 🙄 
-anna 
-how you randomly follow me to class"
742404447108796416,"[1381, 1392, 1447]","irritating ,smart ,bad 😍, annoying,and irritating 🙄😂 https://t.co/prVf0xnHzK"
744008731818598400,[1447],@Jaeelegette bitch snap me back 🙄
742499660258938880,[1447],Don’t criticize others when you do the same 🙄
748215735797809152,[1447],we've had paddle boards for almost 2 years &amp; we've only used them once 🙄
748354095434457088,[1447],@YepezBradley 🙄 let me do your eyebrows
744336372350124032,[1447],Back to the city I guess 🙄
744255263541075969,[1447],@YeaaaaYeaaaa 🙄 who lil purk she's right here
748463108805406720,[1447],@TreConley12 I'm JP kid 🙄
743548142369439744,[1447],RT @ChrisCoon4: Again Obama says that if any of the patrons in that Bar had a gun that it wouldn't of helped 🙄
743974580323221504,[1447],how can i hack into accounts 🙄
746177638113259522,[1447],@ThatsSoKailen Dangggg my bad 🙄 Happy Birthday Squally! Sorry got being late but I hope you had a good day 😁
742762322331111424,"[186, 763, 1447]",I'm done with social media 🙄 but thank god for another day 🙏🏽❤️
742065432220340225,[1447],He finished the game 🙄 how the NBA gonna go back. Lebron was most likely was crying about it. https://t.co/536aKXu0ou
741880207410233344,"[1381, 1447]",@grooovy__ girl I haven't saw no good ones coming up 🙄 I'm so ready I think for my 18 I'm go throw my own ✅😂
742340097291345921,[1447],@_ItsAniya @___benji_ Both Of Y'all Stop Saying That 🙄
747228914267873280,"[763, 1447]","nahhhhh, she been mine since 2011, fall back ✋🏽🙄 https://t.co/hXc6xV3HYF"
748542140930633728,[1447],Thank god I have the day off 🙄
748351600469516288,[1447],@RealMartinez09 you've been irrelevant little nigga. I ain't even gonna talk to you at suds now. Or take you with me and Adam 🙄
748348077669441538,[1447],An I'm playing victim.....oooooookkkkaaaaayyyyy 🙄
742065720222093312,[1447],I hope the cavs win tomorrow. I don't want it to be over this fast damn 🙄
742820082485579777,[1447],@LesIzMore y'all swear y'all so old 🙄
741819370679177220,[1447],So irked rn 🙄
742336064472371204,"[1381, 1447]","@MneeraKhaliid 😂daaaaaaa, I don't want to disappoint u bs I already know 🙄"
744546137579917312,"[1381, 1424, 1447]",RT @x_beautifulgal: I do not wanna go to work 🙄 I'm bouta be late af too😂😭
748131389032144896,[1447],I can't believe my gf is still awake at this time 🙄
741613840526417920,[1447],We were up till 5am &amp; we woke up around 8 🙄 I just want sleeeeeep
741839664911253504,[1447],"LITERALLY all I seen on snap chat is ""The Conjuring 2"" .. 🙄 just wait til Monday."
746181090503598081,[1447],"RT @SweetTeaVee: Sometimes it gets bad before it gets good, I'm gonna assume that's what's happening now bc hoping for the best 🙄"
743544446315159552,[1447],Listening to this teenage boy complain to his dad about how starving he is after smashing his whole meal is quite sickening 🙄
748545057309888512,[1447],"@TooSwellMiguel spam, niggas got hacked 🙄 lol"
744425536944889856,[1447],RT @___DestinyJadai: There's no point in crying &amp; being hurt over the same nothing ass nigga 🙄 at some point you need to LET THAT HURT GO &amp;…
748492343028875264,[1447],They said baby faced and I thought he was about to be 32...he's 14 🙄 https://t.co/RoVGePyVKn
744330954131517440,[1447],@NeffDaDon 🙄 I'm serious. I would've answered
744242089337192448,[1447],My son can't focus on riding his bike keep staring @ the girls next door smh 🙄
743078188847267843,[1447],She got a man thou 🙄
741323104522100736,[1447],@iAm_DoWop Check the 'tude 🙄
744321187057131521,[1447],@AlieBugg heart* I hate typo tweets 🙄
748349605050523648,[1447],Seriously every time I watch greys and someone dies that was on the show for awhile I legitimately cry every. single. time 🙄
746233475854852097,[1447],Wouldn't be life without one or two 🙄 https://t.co/0trmrnLyFR
748231634873262080,[1447],"so many people tell me that when they first met me, they were intimidated by me 🙄"
747391283359002625,[1447],@jason_redwood That'll be hope 🙄
741615401952509952,[1447],Graduation day is even more stressful when you're not actually the one that's graduating 🙄
748237496081752064,[1447],RT @Dboyy_: 🙄 I'm starting to think you like starving yourself  https://t.co/ve8SX1wCdp
742335845537959936,[1447],Hard head 🙄
743251507336749056,[1447],my dad bought my bro a water gun and now he won't stop spraying water at me 🙄
743549684568887296,[1447],Haven't talk to my Bestfriend all day 🙄
748183585761398784,[1447],Dad just putting me to shame by going out for a run + gym again 🙄
743967819990110208,[1447],RT @_kRosemarie: I must be the only one that is not excited for carnival 🙄
742073642394222592,[1447],RT @DedicatedToTUNE: These past couple days been a lil' rough &amp; I thank God for keeping me near cause 🙄
743922821487788032,[1447],RT @DarianteD: My supervisor 🙄
743260616572407808,[1447],@daniellejor ANSWER ME 🙄
744211867527061505,[1447],hate ned's declassified 🙄 https://t.co/WmjJgMb0fT
743108828695257088,"[1381, 1447]",@RachieB_SW lol my lower lip one wasn't too bad 😂 but this.. I was sweating like a Mofo and unable to grip it haha 🙄 xxx
743498865911992321,"[1447, 1620]",Safety should never be overlooked but you cannot eliminate risk completely 🙄 Spot the drivers near retirement 🤔 #F1  https://t.co/ajY5bV0R1f
746189759328882688,[1447],RT @StaciaTrillAss: That hoe bold ! Like yes my followers &amp; I know I'm in Houston Texas oss 🙄🙄🙄 https://t.co/n1iIC0xenw
742662400931823616,[1447],I have to pay $1000 in just rent for next month tho. That's a tad bit annoying 🙄
744079786822144000,"[1138, 1447]",RT @justzaee: That'd Be So Lit 💯 But I've Only Had Sex High🙄 https://t.co/vA5lJHoIPv
741049329041821696,"[1381, 1447]",RT @therealhoudini_: Been waiting for about 10 minutes ... @Darlesa_xo 🙄 tell these people to hurry up 😂 https://t.co/BdhRwq6ugL
748468536566231040,[1447],Why is my mom tagging me in stuff on Facebook at 6:49 am 🙄
743250146964672512,[1447],@swaggmiiyaa Bitch you didn't I say link 🙄
743646207587815424,[1447],Looks like it going to Game 7 🙄
746547929582735360,[1447],psa: i stole my grandma's phone charger 🙄
743188359577755649,"[1381, 1447]",I be out taking care of business I don't even get to hang on my off days 😂🙄 soon tho ✊🏾
741325246305800193,[1447],Basically 🙄 https://t.co/7BictFioIb
744209141984538624,[1447],RT @Ayo_Daren: @bellascopata_ @saerai_griffin yesterday today the other same thing 🙄
744240102562537472,[1447],@dxri__ Burr you disgust me 🙄
741837303509712896,[1447],this headache is killing me 🙄
742065416357322753,[1447],Missed out on the boat again bc work 🙄
742172122869432320,[1447],@kinzeybrielle people will never learn 🙄
741613711505391616,[1447],Both 🙄 https://t.co/0Cwh7HqkIz
741819528896729088,[1447],@ChelseaShari stop wha 🙄
744686689759694848,[1447],score the damn ball 🙄
748264647367626752,[1447],RT @st0nedBeauty_: it's nothing wrong with a female initiating sex 🙄
741604741705129986,[1447],@gcbouldin_ whaaaat- you seriously think I would shave my head and be a police officer? Cmon now 🙄
748188285525172224,[1447],I swear twitter is the platform for attention seekers 🙄
748538605702905856,[1447],RT @sam_toYOU: Rather be single than to be lied to and cheated on 🙄
744766405568913409,[1447],RT @KennedyAshleyy_: Boring 🙄 https://t.co/OIzC4osITR
748491091427504128,[1447],RT @odie_sal1: Having to go to a certain panaderia to get pan guatematico bc not ever shop has our bread 🙄 #GrowingUpGuatemalan
743643900099833856,[1447],Golden state trynna fuck up my money on this series 🙄
744271225589895172,[1447],I want a puppy so baaddddd. Too bad I live in an apartment and I am never home 🙄
743033086560980992,[1447],I been waking up all night from my this 🙄
743284255468359681,[1447],How y'all know?! 🙄 https://t.co/CFa5DqvHkP
745046468000620545,[1447],Plus u can barely see if there's a scar or not on his face cuz he always got on glasses 🙄
744328671721316352,[1447],when you tryna buy more wine but your a fucking baby. 🙄
747135497068122112,[1447],@DerickTV_ lol well buy a house with a pool then mr 20 dollars an hour 🙄
741320126780346368,[1447],I just want my hair done already 🙄
743310585559814144,[1447],@Pick18 I should be asleep cause workouts 🙄
743466073324806144,[1447],@_itbecharlie @marcusmoose24 @_DamianKills I've never even played you in front of them 🙄
746278393688137728,[1447],terserempak with the same guy again 🙄
743970295690727425,[1447],probably one of the worst Summer's 🙄
742222797200445440,[1447],this lightning and shit gotta go 🙄
748346200353550337,"[1381, 1447]",@hefeelingthat @Jvstjeremy I'm a redbone 🙄 but thanks baby 😬😂
743187598210826244,[1447],@BVonhof @LishaJoye you love us 🙄
748266076136345600,[1447],@27Ashaa chillin your sister don't wanna get her ass up 🙄
741879903046537216,[1447],Now im bored 🙄
744541966826881024,[1447],@badgirlkb shitting me.. The same everyday 🙄
745043629253632000,[1447],D.Smith &amp; Betty Idol just irks me in so many ways 🙄
743269786059051010,[1447],RT @Pacman23Waugh: 🙄the day I decided to be absent https://t.co/M22Qzm9Ln5
746210919579975680,[1447],I don't see how people get out one relationship and be In another right after 🙄
742538172697976832,[1447],You ain't even got one yet shutup 🙄 https://t.co/ocSGQvMjpu
744171163098611712,[1447],@laur_dembinsky @ChanFlanders fake fan 🙄
747974783594176512,[1447],"I'm not quite sure who is snoring louder, @pjmoorer or Zoey....? 🙄"
743547838483800064,[1447],@garret_dean09 🙄 annoying
743190368838115328,[1447],Of course the power goes out now 🙄
744214758472167424,[1447],@marissa_greenee I think everyone knows that periods and period cramps are monthly 🙄
746283607921025024,[1447],RT @BFields_15: I swear ion get any sleep 🙄
748238844927979520,[1447],When you have to work with someone you don't like 🙄
743311106618228736,"[763, 1392, 1447]",RT @LoveYona_: @Bella_Aunnie girl 🙄 I just know she gone be pretty af 👶🏽😍
747292353166073861,[1447],I hope I don't work on he 4th 🙄
742498338382155777,[1447],I Wanted to go to the movies butttttt that's looking likeeee a no 🙄
748544978888978433,[1447],Every bond can be broken 🙄
748541431434862592,[1447],I need to be at somebodies mall 🙄
747989074816827393,[1447],RT @__m3ntality: i wannnnnnaaaa cake otp 🙄
742125472549572608,[1447],This one really thought I was joking when I said I don't want to be friends 🙄
743312634770948096,"[1381, 1447]",@WilderWest11 no 😂😂 I just don't want to get a long text about Bc I know they check 🙄
744752758771826688,[1447],@mrsglobug @hazypets @scorpius111 @IdlePaul @Tizzwizzliz @charbhardy Morning! Chucking it down again. 🙄
743649613861748736,[1447],so true 🙄 https://t.co/K9fSF6wFS6
742876731019689986,[1447],RT @xlilA__: my phone so dry 🙄
743963865210302465,[1447],Got paid n still ain't go cash my check 🙄
748349915135238144,[1447],@EstradaDavidd I'm playing around 🙄
746179802864959488,[1447],RT @happilynessaa: it sucks when your favorite show has the most annoying theme song 🙄
742227949907238912,[1447],Imma chill .. Not really feelin it 🙄
744244113671786497,[1447],RT @Joe3oneG: I really wanna go swimming 🙄
747671192270680064,[1447],I'm gonna marry #oomf he just to stuck on the fact that he almost 8 years older than me 🙄
742492540163653633,[1447],I've been waiting for advising for at least 25 minutes 🙄
743972068065042434,[1447],Back in Vegas ... It's a sad life 🙄
748351089708273664,[1447],Just get up here and lie a little 🙄
743696051366879233,"[1392, 1420, 1447]",I neeeeed 😍😩🙄 https://t.co/hOgumzjgBL
743081036502949888,[1447],I can never stay awake during exams 🙄
743076359220563974,[1447],Cause what we're not going  to do is get mad at an alligator for living his truth 🙄
744710558868373504,[1447],I don't understand why Lebron keep shooting jump shots. 🙄
746210457543802880,[1447],I was just being honest lmao 🙄
743972153268154372,[1447],I'm over these braids already 🙄
742169717574508544,[1447],i have no phone 🙄 https://t.co/ZnmcPkmjxz
746380710198583296,[1447],@nicolettaant @TesoroSamantha @soshea018 I do 🙄 lmao
746973350358986752,[1447],Gotta give Donte this tea 🙄 ion remember if I told him earlier
744318412185206784,[1447],Work is always killing my vibe 🙄
742226079939592192,[1447],"Wtf, that was sincere 🙄"
746381771428749312,[1447],I hate being the youngest person at my job 🙄 all they keep telling me is go back to school.
